datetime,q_kfz_mq_hr,v_kfz_mq_hr,"Feinstaub (PM2,5)",LUFTTEMPERATUR,REL_FEUCHTE,NIEDERSCHLAGSHOEHE,WINDGESCHWINDIGKEIT,SONNENSCHEINDAUER,mean_q,min_q,max_q,std_q,skew_q,kurt_q,mean_v,min_v,max_v,std_v,skew_v,kurt_v,q_kfz_lag1,q_kfz_lag2,q_kfz_lag3,q_kfz_lag6,q_kfz_lag12,q_kfz_lag24,v_kfz_lag1,v_kfz_lag2,v_kfz_lag3,v_kfz_lag6,v_kfz_lag12,v_kfz_lag24,hour_sin,hour_cos,weekday_sin,weekday_cos,month_sin,month_cos,winddir_cos,winddir_sin
2022-04-13 14:00:00,1180.0,47.0,13.0,21.3,29.0,0.0,5.3,14.0,695.1111111111111,0.0,1628.0,358.99415944191895,0.08245008518556211,-0.429524829432097,40.775862068965516,8.0,75.0,10.86204897549385,-0.4084812997475883,1.1628327241228429,1030.0,1039.0,1085.0,1265.0,68.0,1174.0,49.0,39.0,47.0,50.0,54.0,48.0,-0.6310879443260528,-0.7757112907044198,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.9396926207859083,0.3420201433256689
2022-04-13 15:00:00,1250.0,47.0,12.0,21.6,29.0,0.0,4.5,4.0,717.8583333333333,0.0,1568.0,362.09308185875636,0.11984945001369282,-0.5063973110467002,40.529411764705884,6.0,71.0,10.150414143184774,-0.6158507707072067,1.5105486024522032,1180.0,1030.0,1039.0,1235.0,106.0,1337.0,47.0,49.0,39.0,61.0,51.0,52.0,-0.816969893010442,-0.5766803221148672,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.9396926207859083,0.3420201433256689
2022-04-13 16:00:00,1181.0,38.0,11.0,21.6,30.0,0.0,4.5,0.0,714.2016806722689,36.0,1568.0,341.5788511055319,0.11724367567610453,-0.3481472141689608,41.36974789915966,6.0,73.0,10.435325879295434,-0.5131430675010702,1.814592556336192,1250.0,1180.0,1030.0,1218.0,222.0,1230.0,47.0,47.0,49.0,52.0,55.0,51.0,-0.9422609221188204,-0.3348796121709864,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.984807753012208,0.17364817766693028
2022-04-13 17:00:00,1111.0,45.0,11.0,21.1,30.0,0.0,4.2,0.0,707.015873015873,0.0,1581.0,355.71638104820494,0.06263928549671981,-0.44974332925523264,41.952,8.0,72.0,9.99907737679316,-0.27055346885034764,1.1567335665795686,1181.0,1250.0,1180.0,1085.0,740.0,973.0,38.0,47.0,47.0,47.0,56.0,51.0,-0.9976687691905392,-0.06824241336467135,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.984807753012208,0.17364817766693028
2022-04-13 18:00:00,1013.0,45.0,10.0,19.8,32.0,0.0,4.5,0.0,662.5590551181102,21.0,1547.0,334.09333962240623,0.21156936267827625,-0.3541191156918493,41.503937007874015,7.0,73.0,10.399842806922564,-0.6113704655994602,1.3825279634198226,1111.0,1181.0,1250.0,1039.0,1173.0,925.0,45.0,38.0,47.0,39.0,55.0,53.0,-0.979084087682323,0.2034560130526333,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.9396926207859083,0.3420201433256689
2022-04-13 19:00:00,892.0,43.0,9.0,18.0,38.0,0.0,4.4,0.0,584.1653543307086,39.0,1441.0,299.54043540220897,0.4522814419553712,0.07127339508686514,42.25196850393701,12.0,77.0,10.18633421915838,0.07996222201432787,1.5246206494896262,1013.0,1111.0,1181.0,1030.0,1318.0,831.0,45.0,45.0,38.0,49.0,51.0,55.0,-0.8878852184023756,0.4600650377311516,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.9396926207859083,0.3420201433256689
2022-04-13 20:00:00,607.0,36.0,11.0,17.3,42.0,0.0,5.3,0.0,412.9375,0.0,1152.0,234.24123610695327,0.7619051746801815,0.832156415888893,42.22047244094488,14.0,81.0,9.733686707403585,0.3766990493344728,2.0821254336070103,892.0,1013.0,1111.0,1180.0,1265.0,620.0,43.0,45.0,45.0,47.0,50.0,54.0,-0.7308359642781246,0.6825531432186536,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.8660254037844387,0.49999999999999994
2022-04-13 21:00:00,546.0,49.0,19.0,16.3,45.0,0.0,5.5,0.0,365.0546875,0.0,1024.0,221.6120718091754,0.7176954597256556,0.28894726084631106,42.76377952755905,21.0,86.0,9.394744134239714,0.38887039967295206,2.7540131414525417,607.0,892.0,1013.0,1250.0,1235.0,462.0,36.0,43.0,45.0,47.0,61.0,54.0,-0.5195839500354336,0.8544194045464886,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.984807753012208,0.17364817766693028
2022-04-13 22:00:00,410.0,50.0,22.0,15.8,47.0,0.0,6.8,0.0,309.5652173913044,0.0,910.0,200.12663715289773,0.7932323945196603,0.20445358379734868,43.47445255474452,23.0,84.0,8.895703103490641,0.8519451486488837,3.229952037073833,546.0,607.0,892.0,1181.0,1218.0,374.0,49.0,36.0,43.0,38.0,52.0,53.0,-0.2697967711570244,0.9629172873477992,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-1.0,1.2246467991473532e-16
2022-04-13 23:00:00,260.0,52.0,22.0,15.2,48.0,0.0,7.4,0.0,235.87591240875912,0.0,814.0,164.49014118747243,1.0749272077154515,1.0614864705331186,43.669117647058826,21.0,86.0,9.654057022488734,0.8302955340756977,3.6192913501922352,410.0,546.0,607.0,1111.0,1085.0,253.0,50.0,49.0,36.0,45.0,47.0,53.0,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.9396926207859084,-0.34202014332566866
2022-04-14 00:00:00,150.0,53.0,25.0,13.7,53.0,0.0,5.8,0.0,162.34710743801654,0.0,650.0,109.92070708347008,1.3796144809839823,2.9925845458503346,43.94166666666667,25.0,60.0,7.835810741205327,-0.3645957606835695,-0.3936955326130964,260.0,410.0,546.0,1013.0,1039.0,140.0,52.0,50.0,49.0,45.0,39.0,55.0,0.0,1.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,-0.5000000000000001
2022-04-14 01:00:00,102.0,53.0,24.0,13.2,55.0,0.0,3.7,0.0,131.86915887850466,0.0,1683.0,168.8240730013275,7.481909441399172,68.17613689731273,42.5377358490566,5.0,59.0,7.989486577820804,-1.2265747506058888,3.696302560514415,150.0,260.0,410.0,892.0,1030.0,71.0,53.0,52.0,50.0,43.0,49.0,53.0,0.2697967711570243,0.9629172873477992,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.766044443118978,-0.6427876096865393
2022-04-14 02:00:00,93.0,49.0,22.0,12.2,59.0,0.0,3.3,0.0,109.42857142857143,0.0,1647.0,163.81801917552724,8.135874861292093,76.05923656800672,42.34615384615385,5.0,58.0,8.519274811620255,-1.1932062673199437,2.8477515096584565,102.0,150.0,260.0,607.0,1180.0,68.0,53.0,53.0,52.0,36.0,47.0,54.0,0.5195839500354336,0.8544194045464886,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.34202014332566855,-0.9396926207859084
2022-04-14 03:00:00,107.0,56.0,23.0,11.9,62.0,0.0,5.2,0.0,108.42,0.0,1498.0,151.50745422872325,7.982184810736213,72.9357963102527,43.95959595959596,4.0,63.0,8.941897702890763,-1.2403788155569822,3.766824107807519,93.0,102.0,150.0,546.0,1250.0,106.0,49.0,53.0,53.0,49.0,47.0,51.0,0.730835964278124,0.6825531432186541,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.17364817766692997,-0.9848077530122081
2022-04-14 04:00:00,240.0,56.0,26.0,11.5,68.0,0.0,8.5,0.0,144.09322033898306,0.0,872.0,112.06789664269094,2.884587450260916,14.80523224553624,45.598290598290596,5.0,86.0,10.347463314878468,-0.2604782628477692,3.09876711239495,107.0,93.0,102.0,410.0,1181.0,222.0,56.0,49.0,53.0,50.0,38.0,55.0,0.8878852184023752,0.4600650377311522,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.984807753012208,-0.1736481776669304
2022-04-14 05:00:00,707.0,53.0,28.0,11.6,71.0,0.0,15.2,0.0,309.33103448275864,0.0,1347.0,235.99358675291526,1.4557802117080823,2.654164851919724,45.298611111111114,23.0,82.0,9.193399776801806,0.2964687486676744,1.7071340826702466,240.0,107.0,93.0,260.0,1111.0,740.0,56.0,56.0,49.0,52.0,45.0,56.0,0.9790840876823228,0.20345601305263397,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.9396926207859084,0.3420201433256687
2022-04-14 06:00:00,1178.0,49.0,28.0,12.1,71.0,0.0,12.3,0.0,512.4967741935484,0.0,1954.0,346.1679528970052,1.1424575548719524,1.8712776798363824,43.0,17.0,79.0,8.844332774281066,-0.03824863642787891,1.5536761482242998,707.0,240.0,107.0,150.0,1013.0,1173.0,53.0,56.0,56.0,53.0,45.0,55.0,0.9976687691905392,-0.06824241336467088,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.984807753012208,0.17364817766693033
2022-04-14 07:00:00,1188.0,43.0,18.0,13.1,67.0,0.0,9.1,2.0,582.8260869565217,0.0,1785.0,331.5304202712285,0.6724938501232348,0.5877462408247611,41.55625,17.0,68.0,9.062846176428796,-0.10015310982507501,0.36501852676321445,1178.0,707.0,240.0,102.0,892.0,1318.0,49.0,53.0,56.0,53.0,43.0,51.0,0.9422609221188205,-0.33487961217098616,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.984807753012208,0.17364817766693033
2022-04-14 08:00:00,1265.0,47.0,16.0,14.6,63.0,0.0,7.8,12.0,648.1785714285714,0.0,1660.0,332.1690162348829,0.21174475583996258,-0.02349695939679597,40.874251497005986,9.0,76.0,8.924164866410429,0.047137003772050184,2.3530717654517015,1188.0,1178.0,707.0,93.0,607.0,1265.0,43.0,49.0,53.0,49.0,36.0,50.0,0.8169698930104421,-0.5766803221148671,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.984807753012208,0.17364817766693033
2022-04-14 09:00:00,1247.0,47.0,17.0,16.2,61.0,0.0,5.4,6.0,652.8282208588957,0.0,1674.0,326.51102859055095,0.24688296020341172,-0.0010733353218723707,41.23456790123457,11.0,70.0,9.47932907044563,-0.30595865160976826,0.42051941003809956,1265.0,1188.0,1178.0,107.0,546.0,1235.0,47.0,43.0,49.0,56.0,49.0,61.0,0.631087944326053,-0.7757112907044197,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,1.0,-2.4492935982947064e-16
2022-04-14 10:00:00,1135.0,48.0,17.0,16.7,61.0,0.0,4.6,4.0,640.9019607843137,0.0,1558.0,320.12784791281103,0.05750065425333776,-0.37701463634457255,41.151315789473685,6.0,70.0,10.197233664880534,-0.5311794942323612,1.2804365707170762,1247.0,1265.0,1188.0,240.0,410.0,1218.0,47.0,47.0,43.0,56.0,50.0,52.0,0.3984010898462418,-0.9172113015054528,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.7660444431189778,-0.6427876096865396
2022-04-14 11:00:00,1107.0,51.0,15.0,15.3,68.0,0.0,5.0,0.0,649.7549668874173,0.0,1598.0,337.2090937264774,0.12070866555868195,-0.23860070314614834,41.08,10.0,72.0,10.518452944658417,-0.49468047606619847,1.1132497303628952,1135.0,1247.0,1265.0,707.0,260.0,1085.0,48.0,47.0,47.0,53.0,52.0,47.0,0.13616664909624665,-0.9906859460363308,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.6427876096865393,-0.7660444431189781
2022-04-14 12:00:00,970.0,51.0,10.0,14.8,70.0,0.0,5.0,0.0,710.422077922078,0.0,2220.0,368.7953323409046,0.32544595179717595,0.9473793370609895,40.00653594771242,7.0,71.0,11.344194395109255,-0.27007185359971714,0.32634529355535236,1107.0,1135.0,1247.0,1178.0,150.0,1039.0,51.0,48.0,47.0,49.0,53.0,39.0,-0.1361666490962464,-0.9906859460363308,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.6427876096865393,-0.7660444431189781
2022-04-14 13:00:00,1070.0,50.0,10.0,13.7,77.0,0.0,4.9,0.0,726.3486842105264,0.0,1840.0,372.52071829788366,0.06416422742010919,-0.17646841465899277,40.973509933774835,7.0,74.0,10.959286485209729,-0.41203010385170813,0.7421890545842436,970.0,1107.0,1135.0,1188.0,102.0,1030.0,51.0,51.0,48.0,43.0,53.0,49.0,-0.3984010898462412,-0.9172113015054532,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.5000000000000001,-0.8660254037844386
2022-04-14 14:00:00,1224.0,36.0,9.0,12.2,85.0,1.02,3.9,0.0,762.0372670807453,0.0,1698.0,373.63946339015695,-0.07719542647052441,-0.3677575429971043,40.38125,6.0,75.0,10.775509079015691,-0.21408965754701526,0.6304490779229859,1070.0,970.0,1107.0,1265.0,93.0,1180.0,50.0,51.0,51.0,47.0,49.0,47.0,-0.6310879443260528,-0.7757112907044198,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.5000000000000001,-0.8660254037844386
2022-04-14 15:00:00,1277.0,33.0,9.0,12.3,83.0,0.25,4.2,0.0,769.335403726708,0.0,1749.0,374.7877890236584,-0.15531462814204033,-0.57608337230308,37.79375,6.0,79.0,11.044846759331108,0.0205615496938424,0.910223976836162,1224.0,1070.0,970.0,1247.0,107.0,1250.0,36.0,50.0,51.0,47.0,56.0,47.0,-0.816969893010442,-0.5766803221148672,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.342020143325669,-0.9396926207859083
2022-04-14 16:00:00,1160.0,45.0,9.0,12.6,85.0,0.0,3.7,0.0,757.0375,0.0,2017.0,385.0757319536284,0.09003600104781212,0.020524289467451773,38.79245283018868,8.0,81.0,10.96258046847658,-0.030790812266286955,1.1106030262910815,1277.0,1224.0,1070.0,1135.0,240.0,1181.0,33.0,36.0,50.0,48.0,56.0,38.0,-0.9422609221188204,-0.3348796121709864,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.17364817766692997,-0.9848077530122081
2022-04-14 17:00:00,1016.0,50.0,9.0,13.3,80.0,0.0,3.6,4.0,691.9770114942529,0.0,1558.0,346.06932303670976,0.03176689481554862,-0.42938416776973387,41.98843930635838,7.0,82.0,10.068941677433747,-0.23320495169125968,1.7390442013406862,1160.0,1277.0,1224.0,1107.0,707.0,1111.0,45.0,33.0,36.0,51.0,53.0,45.0,-0.9976687691905392,-0.06824241336467135,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-1.8369701987210297e-16,-1.0
2022-04-14 18:00:00,998.0,50.0,9.0,13.0,82.0,0.0,3.9,0.0,650.4010989010989,0.0,1479.0,329.6150585904934,0.07190914764582726,-0.45540623461781715,42.767955801104975,7.0,83.0,9.858514127292999,-0.3605348761812544,2.349281115751664,1016.0,1160.0,1277.0,970.0,1178.0,1013.0,50.0,45.0,33.0,51.0,49.0,45.0,-0.979084087682323,0.2034560130526333,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-1.8369701987210297e-16,-1.0
2022-04-14 19:00:00,790.0,44.0,9.0,13.0,84.0,0.0,7.0,0.0,563.8491620111732,0.0,1449.0,307.11329870859686,0.3720930890677639,0.04748156143538029,43.10674157303371,10.0,77.0,9.704961719555413,-0.31695091927531305,1.4866769330588547,998.0,1016.0,1160.0,1070.0,1188.0,892.0,50.0,50.0,45.0,50.0,43.0,43.0,-0.8878852184023756,0.4600650377311516,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.17364817766693033,-0.984807753012208
2022-04-14 20:00:00,620.0,51.0,11.0,12.1,95.0,2.42,7.2,0.0,424.30285714285714,0.0,1129.0,225.58545732162838,0.3997305668059088,0.1392054362435684,44.689655172413794,17.0,77.0,8.905814616555457,-0.24691449081567945,1.2536238266866468,790.0,998.0,1016.0,1224.0,1265.0,607.0,44.0,50.0,50.0,36.0,47.0,36.0,-0.7308359642781246,0.6825531432186536,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-1.8369701987210297e-16,-1.0
2022-04-14 21:00:00,476.0,50.0,13.0,12.2,91.0,0.01,8.0,0.0,348.97093023255815,0.0,1033.0,192.42297547119497,0.6521026794751903,0.635944522040762,44.89473684210526,18.0,71.0,9.317316346509266,-0.39414467348329546,0.5093870842509873,620.0,790.0,998.0,1277.0,1247.0,546.0,51.0,44.0,50.0,33.0,47.0,49.0,-0.5195839500354336,0.8544194045464886,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.34202014332566855,-0.9396926207859084
2022-04-14 22:00:00,408.0,51.0,14.0,12.0,91.0,0.0,9.1,0.0,320.59090909090907,0.0,1113.0,204.94479459398048,1.052350614642857,1.358780538752924,45.434285714285714,12.0,83.0,9.48410475592433,-0.11695127405207537,1.8899118071348204,476.0,620.0,790.0,1160.0,1135.0,410.0,50.0,51.0,44.0,45.0,48.0,50.0,-0.2697967711570244,0.9629172873477992,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.17364817766693033,-0.984807753012208
2022-04-14 23:00:00,313.0,59.0,14.0,12.0,88.0,0.0,11.8,0.0,275.08092485549133,0.0,1203.0,194.48493196628462,1.5182517740230839,3.351329635017451,46.19186046511628,21.0,80.0,8.543890332600474,0.08041892561298498,1.6397228548269047,408.0,476.0,620.0,1016.0,1107.0,260.0,51.0,50.0,51.0,50.0,51.0,52.0,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.342020143325669,-0.9396926207859083
2022-04-15 00:00:00,199.0,55.0,15.0,11.2,91.0,0.0,11.9,0.0,196.48447204968943,0.0,717.0,136.18200622650474,1.3046220042900722,1.7689138003942517,46.54375,13.0,78.0,9.137555977682597,-0.14505839845688878,2.036606901272096,313.0,408.0,476.0,998.0,970.0,150.0,59.0,51.0,50.0,50.0,51.0,53.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.6427876096865393,-0.7660444431189781
2022-04-15 01:00:00,129.0,76.0,17.0,10.7,89.0,0.0,12.2,0.0,150.26174496644296,0.0,779.0,118.00952755702319,1.919842108949266,5.650393364835297,45.96621621621622,7.0,80.0,9.219482137935298,0.23396310874734327,3.9369226089066816,199.0,313.0,408.0,790.0,1070.0,102.0,55.0,59.0,51.0,44.0,50.0,53.0,0.2697967711570243,0.9629172873477992,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.5000000000000001,-0.8660254037844386
2022-04-15 02:00:00,109.0,70.0,17.0,9.5,80.0,0.0,12.4,0.0,118.24444444444444,0.0,535.0,89.60530923324839,1.6400923745712808,3.620810912062612,45.80597014925373,8.0,89.0,10.61172398311599,0.5057186360292703,3.9983302570839827,129.0,199.0,313.0,620.0,1224.0,93.0,76.0,55.0,59.0,51.0,36.0,49.0,0.5195839500354336,0.8544194045464886,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.5000000000000001,-0.8660254037844386
2022-04-15 03:00:00,68.0,72.0,17.0,8.3,83.0,0.0,12.3,0.0,101.6896551724138,0.0,346.0,68.68281397505662,1.1964492798681692,1.2595302016925918,47.52173913043478,9.0,80.0,10.13968045630194,0.019766097706377782,2.7016499817522925,109.0,129.0,199.0,476.0,1277.0,107.0,70.0,76.0,55.0,50.0,33.0,56.0,0.730835964278124,0.6825531432186541,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.5000000000000001,-0.8660254037844386
2022-04-15 04:00:00,101.0,68.0,14.0,8.1,84.0,0.0,12.6,0.0,100.75206611570248,0.0,429.0,71.31319197639564,1.7738795426024105,4.128462361505308,47.81666666666667,13.0,86.0,9.997464664598118,0.3114610599895132,3.407514890563397,68.0,109.0,129.0,408.0,1160.0,240.0,72.0,70.0,76.0,51.0,45.0,56.0,0.8878852184023752,0.4600650377311522,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.5000000000000001,-0.8660254037844386
2022-04-15 05:00:00,186.0,59.0,14.0,8.3,85.0,0.0,12.3,0.0,118.95138888888889,0.0,402.0,74.13928772298452,1.292916707719344,2.1714343267262723,48.70629370629371,22.0,76.0,9.20718654388919,-0.11302557490861202,0.775087615541886,101.0,68.0,109.0,313.0,1016.0,707.0,68.0,72.0,70.0,59.0,50.0,53.0,0.9790840876823228,0.20345601305263397,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.5000000000000001,-0.8660254037844386
2022-04-15 06:00:00,169.0,58.0,14.0,8.5,84.0,0.0,10.9,0.0,121.6,0.0,360.0,69.92392798390252,0.8804262074179321,0.706132376813029,49.40268456375839,16.0,78.0,9.562680461527886,-0.20829254418575127,1.1394905264759942,186.0,101.0,68.0,199.0,998.0,1178.0,59.0,68.0,72.0,55.0,50.0,49.0,0.9976687691905392,-0.06824241336467088,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.5000000000000001,-0.8660254037844386
2022-04-15 07:00:00,211.0,57.0,13.0,8.6,82.0,0.0,10.4,0.0,128.4935064935065,0.0,420.0,77.33918560963384,1.1840027946551677,1.9387159256309152,48.64705882352941,22.0,79.0,9.430124314241217,-0.0797233818163714,0.5967107214496923,169.0,186.0,101.0,129.0,790.0,1188.0,58.0,59.0,68.0,76.0,44.0,43.0,0.9422609221188205,-0.33487961217098616,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.5000000000000001,-0.8660254037844386
2022-04-15 08:00:00,290.0,61.0,13.0,8.9,81.0,0.0,9.2,0.0,178.4478527607362,0.0,600.0,106.26104319512609,1.1911707752985234,2.116637375998582,48.08024691358025,20.0,81.0,9.910141862753393,0.004447631769141698,0.913603607122798,211.0,169.0,186.0,109.0,620.0,1265.0,57.0,58.0,59.0,70.0,51.0,47.0,0.8169698930104421,-0.5766803221148671,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.5000000000000001,-0.8660254037844386
2022-04-15 09:00:00,524.0,55.0,13.0,9.0,82.0,0.0,9.4,0.0,265.6374269005848,0.0,860.0,159.15570475384524,0.9402520226340818,1.1071249946270623,46.694117647058825,20.0,67.0,9.237207407876928,-0.30313201168285914,0.06262771729879146,290.0,211.0,169.0,68.0,476.0,1247.0,61.0,57.0,58.0,72.0,50.0,47.0,0.631087944326053,-0.7757112907044197,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.5000000000000001,-0.8660254037844386
2022-04-15 10:00:00,606.0,55.0,12.0,8.5,89.0,0.0,9.7,0.0,339.55367231638417,0.0,1066.0,202.07657386542232,0.7887177155938785,0.7321081944193644,45.53977272727273,18.0,89.0,9.998777522680058,0.14745584185631777,1.5455577560571707,524.0,290.0,211.0,101.0,408.0,1135.0,55.0,61.0,57.0,68.0,51.0,48.0,0.3984010898462418,-0.9172113015054528,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.342020143325669,-0.9396926207859083
2022-04-15 11:00:00,711.0,53.0,12.0,8.7,95.0,0.33,10.5,0.0,389.2142857142857,0.0,1092.0,220.74347806834058,0.6882160062587322,0.6328330498510621,44.469613259668506,16.0,84.0,10.63147394216504,-0.040731062994110695,0.5227192391410687,606.0,524.0,290.0,186.0,313.0,1107.0,55.0,55.0,61.0,59.0,59.0,51.0,0.13616664909624665,-0.9906859460363308,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.5000000000000001,-0.8660254037844386
2022-04-15 12:00:00,870.0,52.0,12.0,9.4,87.0,0.02,9.6,0.0,425.8478260869565,0.0,1180.0,232.95854059165237,0.47195274602577286,0.1591444783341922,44.03825136612022,18.0,85.0,10.640667437660356,-0.06520736721082494,0.8247270316940476,711.0,606.0,524.0,169.0,199.0,970.0,53.0,55.0,55.0,58.0,55.0,51.0,-0.1361666490962464,-0.9906859460363308,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.7660444431189778,-0.6427876096865396
2022-04-15 13:00:00,835.0,52.0,12.0,9.6,85.0,0.01,8.8,0.0,436.27027027027026,0.0,1321.0,240.96540982245725,0.5417488763422692,0.6228409865916333,44.266304347826086,18.0,84.0,10.843635560510196,-0.07317026015598314,0.6166040006092182,870.0,711.0,606.0,211.0,129.0,1070.0,52.0,53.0,55.0,57.0,76.0,50.0,-0.3984010898462412,-0.9172113015054532,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.8660254037844384,-0.5000000000000004
2022-04-15 14:00:00,824.0,52.0,11.0,9.6,89.0,0.0,8.3,0.0,466.2648648648649,0.0,1374.0,262.07800470907785,0.4708213480228589,0.35580242676690466,44.17391304347826,13.0,88.0,10.453758385663969,-0.18052893693639058,1.4934097295802595,835.0,870.0,711.0,290.0,109.0,1224.0,52.0,52.0,53.0,61.0,70.0,36.0,-0.6310879443260528,-0.7757112907044198,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.8660254037844384,-0.5000000000000004
2022-04-15 15:00:00,791.0,53.0,8.0,8.0,87.0,0.0,9.4,0.0,446.09574468085106,0.0,1294.0,237.2799997272537,0.4126120128126213,0.3667389956875424,44.44919786096256,7.0,87.0,10.881143643364066,-0.2002999046210403,1.6005084869560728,824.0,835.0,870.0,524.0,68.0,1277.0,52.0,52.0,52.0,55.0,72.0,33.0,-0.816969893010442,-0.5766803221148672,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1.0,-2.4492935982947064e-16
2022-04-15 16:00:00,762.0,53.0,8.0,7.7,86.0,0.0,9.3,0.0,438.54787234042556,0.0,1320.0,244.63508313239154,0.5361559008648771,0.43418671920800067,45.401069518716575,18.0,86.0,10.704465902034967,0.12668417936381315,1.2064469539088578,791.0,824.0,835.0,606.0,101.0,1160.0,53.0,52.0,52.0,55.0,68.0,45.0,-0.9422609221188204,-0.3348796121709864,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1.0,-2.4492935982947064e-16
2022-04-15 17:00:00,819.0,57.0,9.0,7.3,83.0,0.0,10.4,0.0,454.7631578947368,0.0,1230.0,253.55846661071072,0.5007355423135726,0.13552134427212614,45.24338624338624,17.0,86.0,10.426746558323545,-0.025213031683177622,1.3505929621740012,762.0,791.0,824.0,711.0,186.0,1016.0,53.0,53.0,52.0,53.0,59.0,50.0,-0.9976687691905392,-0.06824241336467135,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.984807753012208,0.17364817766693033
2022-04-15 18:00:00,1004.0,53.0,14.0,6.8,84.0,0.0,10.5,0.0,451.4973821989529,0.0,1381.0,252.056319403037,0.5979846633610076,0.5197391088789902,45.48947368421052,14.0,85.0,10.247074417269568,-0.03217811983500215,1.3707859518108383,819.0,762.0,791.0,870.0,169.0,998.0,57.0,53.0,53.0,52.0,58.0,50.0,-0.979084087682323,0.2034560130526333,-0.8660254037844384,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.984807753012208,0.17364817766693033
